"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"218","RT @ChronMed: Hospitals see influx of patients with #Harvey-related symptoms, particularly skin infections https://t.co/CiA9lEUqnE",FALSE,0,NA,2017-09-06 23:19:47,FALSE,NA,"905571257764253697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pillsandpebbles",287,TRUE,FALSE,NA,NA
"219","RT @NickABC13: 6pm on @abc13houston meet Bill Fly. The 99 year-old WWII vet who lost his home during #Harvey but is making a comeback thank…",FALSE,0,NA,2017-09-06 23:19:32,FALSE,NA,"905571197106225152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Glyde_Jetson",32,TRUE,FALSE,NA,NA
"220","RT @SenTedCruz: .@SenateFloor:#Harvey was unlike anything. The scope of this disater is beyond words.  The destruction stretches from Corpu…",FALSE,0,NA,2017-09-06 23:19:25,FALSE,NA,"905571165430849540",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HollyCarolEarls",33,TRUE,FALSE,NA,NA
"221","RT @ChronMed: Hospitals see influx of patients with #Harvey-related symptoms, particularly skin infections https://t.co/CiA9lEUqnE",FALSE,0,NA,2017-09-06 23:19:16,FALSE,NA,"905571130685214720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","johnrodat",287,TRUE,FALSE,NA,NA
"222","RT @SenTedCruz: Recognized @JJWatt for his devout commitment to helping fellow Texans rebuild after #Harvey. #TexansHelpingTexans #TexasStr…",FALSE,0,NA,2017-09-06 23:19:12,FALSE,NA,"905571111261409280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FebruaryStars10",239,TRUE,FALSE,NA,NA
"223","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:19:08,FALSE,NA,"905571093460770817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jarodnaaron",192,TRUE,FALSE,NA,NA
"224","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 23:18:56,FALSE,NA,"905571044735537153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenheer",97,TRUE,FALSE,NA,NA
"225","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:18:25,FALSE,NA,"905570913701253120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Esalo304",192,TRUE,FALSE,NA,NA
"226","RT @SenTedCruz: Recognized @JJWatt for his devout commitment to helping fellow Texans rebuild after #Harvey. #TexansHelpingTexans #TexasStr…",FALSE,0,NA,2017-09-06 23:17:58,FALSE,NA,"905570803277844480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolarWhut",239,TRUE,FALSE,NA,NA
"227","9/5, evening: #VET members + soldiers engaged in ""puppy therapy.""
#TAMU #CVM #Harvey https://t.co/OoMe7sIgrZ",FALSE,35,NA,2017-09-06 23:17:45,FALSE,NA,"905570747313217536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TAMUVET1",12,FALSE,FALSE,NA,NA
"228","RT @PoojaOnTV: If you're wondering why traffic is horrible... #Beltway8 #Harvey #Abc13 https://t.co/vH76wWcgua",FALSE,0,NA,2017-09-06 23:17:17,FALSE,NA,"905570628387921920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apriljacqueline",82,TRUE,FALSE,NA,NA
"229","RT @PatrickSvitek: The breakdown of the Trumps' $1 million personal donation to #Harvey relief efforts, via the White House: https://t.co/p…",FALSE,0,NA,2017-09-06 23:17:15,FALSE,NA,"905570619647033345",NA,"<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","watersb",43,TRUE,FALSE,NA,NA
"230","RT @RyanBLeslie: H-E-B you've made me a lifetime customer. @HEBPrepared @HEB 
#TexasStrong #Harvey https://t.co/GWM4FmeLlT",FALSE,0,NA,2017-09-06 23:17:10,FALSE,NA,"905570602555232256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeacherAHart",39,TRUE,FALSE,NA,NA
"231","RT @JimSharpe: Of course they are. Godspeed

After #Harvey, @PHXFire Task Force 1 en route to Florida to help if #Irma hits https://t.co/MJ…",FALSE,0,NA,2017-09-06 23:17:10,FALSE,NA,"905570602110640129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","USAMensaDropout",5,TRUE,FALSE,NA,NA
"232","RT @KPRC2: Rosenberg couple saves home from #Harvey floods by using Aqua Dam. Details, more pics-&gt;https://t.co/CTqXEqz2yf #KPRC2 #HoustonSt…",FALSE,0,NA,2017-09-06 23:17:03,FALSE,NA,"905570570372345856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kencraig999",332,TRUE,FALSE,NA,NA
"233","RT @RebeccaOnFOX7: Watch my discussion w/ Mary from @austinpetsalive about #Harvey rescue efforts. &amp; face recognition to find lost pets! #A…",FALSE,0,NA,2017-09-06 23:17:02,FALSE,NA,"905570567264317440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharleyMiller5",1,TRUE,FALSE,NA,NA
"234","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 23:16:57,FALSE,NA,"905570545692884992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","locomotiveKIRK",149,TRUE,FALSE,NA,NA
"235","RT @bravelittleco: The Brave Little artist family rode out #Harvey &amp; are safe. We know many students, teachers, &amp; artists need help. #Houst…",FALSE,0,NA,2017-09-06 23:16:52,FALSE,NA,"905570526302793728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Treehouseshaker",2,TRUE,FALSE,NA,NA
"236","RT @JimSharpe: Of course they are. Godspeed

After #Harvey, @PHXFire Task Force 1 en route to Florida to help if #Irma hits https://t.co/MJ…",FALSE,0,NA,2017-09-06 23:16:37,FALSE,NA,"905570462083756032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kotuzak",5,TRUE,FALSE,NA,NA
"237","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 23:16:18,FALSE,NA,"905570380349411329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","highimiris",95,TRUE,FALSE,NA,NA
"238","RT @dsilverman: Get used to seeing debris from #Harvey cleanups. https://t.co/gnah0hIDGf It will be with us for months. By @mmorris011 #hou…",FALSE,0,NA,2017-09-06 23:16:17,FALSE,NA,"905570378873008128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asapfish98",11,TRUE,FALSE,NA,NA
"239","RT @ChronMed: Hospitals see influx of patients with #Harvey-related symptoms, particularly skin infections https://t.co/CiA9lEUqnE",FALSE,0,NA,2017-09-06 23:16:07,FALSE,NA,"905570336200065024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kate_Is_Rising",287,TRUE,FALSE,NA,NA
"240","9/5, evening: US National Guard members stopped by to help put up tents at new #VET base of operations in Beaumont.… https://t.co/NgtKQA80VV",FALSE,16,NA,2017-09-06 23:16:02,TRUE,NA,"905570315807404036",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TAMUVET1",3,FALSE,FALSE,NA,NA
"241","RT @KPRC2: .@googoodolls turn The Woodlands #Texas concert into Hurricane #Harvey benefit https://t.co/b2rASJhePg https://t.co/TFoFLSYunC",FALSE,0,NA,2017-09-06 23:15:54,FALSE,NA,"905570281703575552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guitar_godkc",3,TRUE,FALSE,NA,NA
"242","RT @JimSharpe: Of course they are. Godspeed

After #Harvey, @PHXFire Task Force 1 en route to Florida to help if #Irma hits https://t.co/MJ…",FALSE,0,NA,2017-09-06 23:15:40,FALSE,NA,"905570223847161859",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AZMorningNews",5,TRUE,FALSE,NA,NA
"243","@Montel_Williams Hmmm, don't recall you saying that about #Harvey",FALSE,2,"Montel_Williams",2017-09-06 23:15:19,FALSE,"905566567446007808","905570134617620481","28096105","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redeye80",0,FALSE,FALSE,NA,NA
"244","This water line shows just how high flood water rose at this #Beaumont home. Has to be at least 8 feet #Harvey… https://t.co/CzOoI0alVI",FALSE,2,NA,2017-09-06 23:15:04,TRUE,NA,"905570071875125248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CourtCBS",6,FALSE,FALSE,NA,NA
"245","@cher will u be in Vegas (9/9-9/12) I really want to see u in concert Ive been getting my apt back at 100 n I haven’t checked dam #Harvey",FALSE,0,"cher",2017-09-06 23:14:56,FALSE,NA,"905570036919803905","124003770","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ONEJTC",0,FALSE,FALSE,NA,NA
"246","RT @AntonioArellano: Many Houston #DREAMers lost everything they had to #Harvey

Now, they've lost #DACA

Help the most vulnerable:
https:/…",FALSE,0,NA,2017-09-06 23:14:50,FALSE,NA,"905570013897220096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","glossstan",357,TRUE,FALSE,NA,NA
"247","RT @abc13houston: The Empire State Building in New York is dark tonight in solidarity with those affected by #Harvey: https://t.co/mzSLmlYv…",FALSE,0,NA,2017-09-06 23:14:34,FALSE,NA,"905569947950206977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayladonohuee",1108,TRUE,FALSE,NA,NA
"248","RT @AntonioArellano: Many Houston #DREAMers lost everything they had to #Harvey

Now, they've lost #DACA

Help the most vulnerable:
https:/…",FALSE,0,NA,2017-09-06 23:14:17,FALSE,NA,"905569874004594688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NinaMalusay",357,TRUE,FALSE,NA,NA
"249","Of course they are. Godspeed

After #Harvey, @PHXFire Task Force 1 en route to Florida to help if #Irma hits https://t.co/MJOQbdNEL4",FALSE,14,NA,2017-09-06 23:14:11,FALSE,NA,"905569849065185280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimSharpe",5,FALSE,FALSE,NA,NA
"250","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:14:09,FALSE,NA,"905569841154859009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","old_school_ish",192,TRUE,FALSE,NA,NA
"251","RT @TFRW: There are still people in need of relief from #Harvey. Visit our website to see how you can help! https://t.co/wpe6Bx1ePm",FALSE,0,NA,2017-09-06 23:14:05,FALSE,NA,"905569824280952833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JSEIFERT10",5,TRUE,FALSE,NA,NA
"252","RT @KeriKimler: Due to the after-effects of Hurricane #Harvey, the date and location for this event have changed. https://t.co/2l8EIyEuvg",FALSE,0,NA,2017-09-06 23:13:52,FALSE,NA,"905569769335685120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorrisLinus",1,TRUE,FALSE,NA,NA
"253","RT @PoojaOnTV: If you're wondering why traffic is horrible... #Beltway8 #Harvey #Abc13 https://t.co/vH76wWcgua",FALSE,0,NA,2017-09-06 23:13:48,FALSE,NA,"905569751799386112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","havefaith251",82,TRUE,FALSE,NA,NA
"254","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:13:41,FALSE,NA,"905569723773063168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Keleccini",192,TRUE,FALSE,NA,NA
"255","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 23:13:12,FALSE,NA,"905569602301779969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MontserratCovad",97,TRUE,FALSE,NA,NA
"256","The latest The San Antonio Daily! https://t.co/BnzZfbah9w #ksatnews #harvey",FALSE,0,NA,2017-09-06 23:13:10,FALSE,NA,"905569594752028673",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","jamodio",0,FALSE,FALSE,NA,NA
"257","RT @HCSOTexas: So many have asked. Here's volunteer info. We need you! #harvey #hounews #HurricaneHarvey https://t.co/r96nmFJAx4",FALSE,0,NA,2017-09-06 23:13:09,FALSE,NA,"905569589660176385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KimChaelisa",6144,TRUE,FALSE,NA,NA
"258","RT @PatrickSvitek: The breakdown of the Trumps' $1 million personal donation to #Harvey relief efforts, via the White House: https://t.co/p…",FALSE,0,NA,2017-09-06 23:13:08,FALSE,NA,"905569587114246144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebelsresisting",43,TRUE,FALSE,NA,NA
"259","Today in my commute to work in Austin, I saw over 20 vehicles from @PHXFire @AZNationalGuard returning from #Harvey. Amazed at the support!",FALSE,2,NA,2017-09-06 23:13:05,FALSE,NA,"905569574749425664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshSanchez_13",0,FALSE,FALSE,NA,NA
"260","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:12:49,FALSE,NA,"905569507393069056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StillStacie",192,TRUE,FALSE,NA,NA
"261","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 23:12:33,FALSE,NA,"905569440338731008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juliedoig",149,TRUE,FALSE,NA,NA
"262","RT @TXLA: #Harvey PSA: Library Recovery Connection. Tell us if you're a library needing assistance or someone offering support
https://t.co…",FALSE,0,NA,2017-09-06 23:12:09,FALSE,NA,"905569339885187072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keribrary",59,TRUE,FALSE,NA,NA
"263","RT @AntonioArellano: Many Houston #DREAMers lost everything they had to #Harvey

Now, they've lost #DACA

Help the most vulnerable:
https:/…",FALSE,0,NA,2017-09-06 23:12:00,FALSE,NA,"905569301142413312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ca_sii",357,TRUE,FALSE,NA,NA
"264","Meeting with @EnergyCorridor businesses regarding plans to return normalcy. #Harvey #HoustonStrong https://t.co/IzGLkeYwPo",FALSE,2,NA,2017-09-06 23:11:58,FALSE,NA,"905569290497163264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrendaStardig",0,FALSE,FALSE,NA,NA
"265","RT @HoustoniaMag: #Harvey recovery efforts have been stymied by traffic, with months’ worth of work still ahead.
https://t.co/4aDKtmQFNf",FALSE,0,NA,2017-09-06 23:11:54,FALSE,NA,"905569275276128256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SeauxGood",6,TRUE,FALSE,NA,NA
"266","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:11:45,FALSE,NA,"905569237590212610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChiefRedStorm",192,TRUE,FALSE,NA,NA
"267","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 23:11:44,FALSE,NA,"905569235023400961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tramericanboy",97,TRUE,FALSE,NA,NA
"268","RT @HoustonISD: Register today: #HISD Parent Summit to support learning and provide resources on recovering from #Harvey. https://t.co/C90Q…",FALSE,0,NA,2017-09-06 23:11:42,FALSE,NA,"905569223765876736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HerGabby",36,TRUE,FALSE,NA,NA
"269","RT @PoojaOnTV: If you're wondering why traffic is horrible... #Beltway8 #Harvey #Abc13 https://t.co/vH76wWcgua",FALSE,0,NA,2017-09-06 23:11:37,FALSE,NA,"905569201821278209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PWilliamson2006",82,TRUE,FALSE,NA,NA
"270","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 23:11:30,FALSE,NA,"905569175757869056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","htxalex_",97,TRUE,FALSE,NA,NA
"271","@statesman BEWARE! photos from my SE Austin back yard, 09/05: Cottonmouth AKA water moccasin snake? Venomous. After… https://t.co/7mn7qswilj",FALSE,0,"statesman",2017-09-06 23:11:20,TRUE,NA,"905569131801583616","5692542","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RachelAnnScott1",0,FALSE,FALSE,NA,NA
"272","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 23:11:17,FALSE,NA,"905569121777176576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EshanMuhammad1",422,TRUE,FALSE,NA,NA
"273","What's up at the Austin Diaper Bank? Our newsletter: #Harvey relief, new ED, #Diaper Need Awareness Week, new bin! https://t.co/al6mnbJXXQ",FALSE,4,NA,2017-09-06 23:11:15,FALSE,NA,"905569109919850501",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Austindiapers",1,FALSE,FALSE,NA,NA
"274","9/6: #VET team made field service calls in Jefferson County + still operating in Rockport, Brazoria County &amp; Sour Lake. #TAMU #CVM #Harvey",FALSE,4,NA,2017-09-06 23:11:13,FALSE,NA,"905569103359959040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TAMUVET1",3,FALSE,FALSE,NA,NA
"275","RT @TAMUGeosciences: Stuck at sea in the middle of Hurricane #Harvey: read this Texas A&amp;M crew's harrowing story. https://t.co/Q47bPGqR6K #…",FALSE,0,NA,2017-09-06 23:11:08,FALSE,NA,"905569083592237056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tamu_oa",1,TRUE,FALSE,NA,NA
"276","During times like these, the following information could provide to be useful: https://t.co/JvBs6wGYJR #cattle… https://t.co/8dGlIFzUDb",FALSE,0,NA,2017-09-06 23:11:06,TRUE,NA,"905569073983053824",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TAMU_NRI",0,FALSE,FALSE,NA,NA
"277","RT @PoojaOnTV: If you're wondering why traffic is horrible... #Beltway8 #Harvey #Abc13 https://t.co/vH76wWcgua",FALSE,0,NA,2017-09-06 23:11:06,FALSE,NA,"905569071944654850",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","paynelinshaw",82,TRUE,FALSE,NA,NA
"278","RT @SenTedCruz: Recognized @JJWatt for his devout commitment to helping fellow Texans rebuild after #Harvey. #TexansHelpingTexans #TexasStr…",FALSE,0,NA,2017-09-06 23:10:58,FALSE,NA,"905569038423789568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RickBaker17",239,TRUE,FALSE,NA,NA
"279","RT @HoustoniaMag: #Harvey recovery efforts have been stymied by traffic, with months’ worth of work still ahead.
https://t.co/4aDKtmQFNf",FALSE,0,NA,2017-09-06 23:10:25,FALSE,NA,"905568902381494278",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","socialgracessc",6,TRUE,FALSE,NA,NA
"280","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:10:18,FALSE,NA,"905568873822523392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MJssunsetdriver",192,TRUE,FALSE,NA,NA
"281","RT @MattHafeli: As a Beaumont resident post-#Harvey, I give <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> to: @kfdmnews @HEB @Cityofbmt @EntergyTX @verizon @fema @RedCross @sojourn…",FALSE,0,NA,2017-09-06 23:10:14,FALSE,NA,"905568857594765312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LukasHafeli",3,TRUE,FALSE,NA,NA
"282","RT @frijoles12: As you can plainly see #Trump folks risking their lives to save #Houston during #Harvey but  ungrateful #Antifa destroy #Be…",FALSE,0,NA,2017-09-06 23:10:12,FALSE,NA,"905568849088716801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Singerman2000",9,TRUE,FALSE,NA,NA
"283","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 23:10:02,FALSE,NA,"905568807216963584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dalekinmypocket",422,TRUE,FALSE,NA,NA
"284","RT @stjbs: An absolutely incredible #harvey essay: I downloaded an app. Suddenly, I was a rescue dispatcher. https://t.co/8ds8PLf4Qe",FALSE,0,NA,2017-09-06 23:09:55,FALSE,NA,"905568776472502272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RapscallionWind",296,TRUE,FALSE,NA,NA
"285","RT @kbeninato: Post-#Harvey FEMA is dangerously close to running out of money. With #Irma on the way wasting $ on a Trump vanity wall would…",FALSE,0,NA,2017-09-06 23:09:54,FALSE,NA,"905568772362260480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","this1wierdgirl",5,TRUE,FALSE,NA,NA
"286","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 23:09:51,FALSE,NA,"905568760538521600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allrbgbm",422,TRUE,FALSE,NA,NA
"287","RT @torchnet: Ted Shaw and @texashospitals announce $1M gift to hospital employees affected by #Harvey. Remarkable. To give, go to https://…",FALSE,0,NA,2017-09-06 23:09:47,FALSE,NA,"905568743366967297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LanceLunsford",3,TRUE,FALSE,NA,NA
"288","RT @StMarysU: Share what you're doing to help #Harvey victims. We'll RT!

Alumna @tcfitnesshealth used her personal training business to gi…",FALSE,0,NA,2017-09-06 23:09:44,FALSE,NA,"905568729609666560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StMU_CO2021",7,TRUE,FALSE,NA,NA
"289","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 23:09:36,FALSE,NA,"905568697825112064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onepear",422,TRUE,FALSE,NA,NA
"290","RT @USTWSoccer: #Harvey can't keep us down. We're back at it Friday! #USTWS

<U+26BD><U+FE0F> vs. #NAIASoccer #11 @MobileRams
<ed><U+00A0><U+00BD><ed><U+00B3><U+0085> Sept. 8
<U+23F0> 7 p.m.
<ed><U+00A0><U+00BD><ed><U+00B3><U+008D> Orange…",FALSE,0,NA,2017-09-06 23:09:07,FALSE,NA,"905568572600135681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexmf_8",5,TRUE,FALSE,NA,NA
"291","RT @PoojaOnTV: If you're wondering why traffic is horrible... #Beltway8 #Harvey #Abc13 https://t.co/vH76wWcgua",FALSE,0,NA,2017-09-06 23:09:03,FALSE,NA,"905568557827846145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pastorabharris",82,TRUE,FALSE,NA,NA
"292","RT @PoojaOnTV: Crews working to get Beltway 8 open again!  #abc13 #Harvey https://t.co/IWNIcJ2v0r",FALSE,0,NA,2017-09-06 23:08:59,FALSE,NA,"905568541772050432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pastorabharris",2,TRUE,FALSE,NA,NA
"293","RT @BAP2017: #KeishaWilliams would have turned 33 Saturday.
She died in #Harvey flood waters near her Woodforest apt #ABC13!!
#RIPKeishaWil…",FALSE,0,NA,2017-09-06 23:08:39,FALSE,NA,"905568455230758912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CeeCeesCorner",192,TRUE,FALSE,NA,NA
"294","Oh man :( #Harvey #aftermath #whatasight https://t.co/JTRA6HJQX6",FALSE,0,NA,2017-09-06 23:08:38,FALSE,NA,"905568453406359553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeeCausey_WPM",0,FALSE,FALSE,NA,NA
